src_bytes,service,dst_bytes,flag,diff_srv_rate,same_srv_rate,class
46,domain_u,130,SF,0,1,normal
221,http,511,SF,0,1,normal
832,ftp_data,0,SF,0,1,warezclient
8,eco_i,0,SF,0,1,ipsweep
48,domain,244,SF,0.4,0.2,normal
1,private,0,SF,0.05,0.63,satan
6,finger,139,SF,0,1,normal
0,private,0,S0,0.07,0.01,neptune
269,http,8921,SF,0,1,normal
192,http,248,SF,0,1,normal
220,http,184,SF,0,1,normal
3057,smtp,343,SF,0,1,normal
0,private,0,S0,0.07,0.05,neptune
0,vmnet,0,S0,0.05,0.06,neptune
383,ftp_data,0,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
297,http,2635,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
28,private,0,SF,0,1,teardrop
567,ftp_data,0,SF,0,1,normal
337,http,942,SF,0,1,normal
0,private,0,S0,0.06,0.06,neptune
8,eco_i,0,SF,0,1,ipsweep
0,http,0,S0,0,1,normal
300,http,321,SF,0,1,normal
308,http,5975,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,smtp,0,S0,0,1,neptune
1286,smtp,327,SF,0,1,normal
0,private,0,S0,0.05,0.04,neptune
226,http,2663,SF,0,1,normal
191,http,511,SF,0,1,normal
0,ldap,0,REJ,0.07,0.01,neptune
0,http,0,REJ,0,1,normal
300,http,561,SF,0,1,normal
0,ctf,0,S0,0.07,0.02,neptune
182,urp_i,0,SF,1,0.5,normal
190,http,1490,SF,0,1,normal
0,vmnet,0,S0,0.07,0.02,neptune
326,http,2510,SF,0,1,normal
231,http,421,SF,0,1,normal
0,imap4,0,S0,0.07,0,neptune
0,daytime,0,S0,0.06,0.1,neptune
2091,smtp,333,SF,0,1,normal
230,http,774,SF,0,1,normal
0,netbios_dgm,0,S0,0.07,0.07,neptune
204766,smtp,329,SF,0,1,normal
18,eco_i,0,SF,0,1,ipsweep
1611,smtp,331,SF,0,1,normal
187,http,6402,SF,0,1,normal
0,uucp,0,RSTO,0.07,0.01,neptune
0,other,0,REJ,1,0,satan
319,http,1713,SF,0,1,normal
147,other,105,SF,0,1,normal
165,http,22461,SF,0,1,normal
567,ftp_data,0,SF,0,1,normal
0,other,0,REJ,1,0,satan
229,http,1075,SF,0,1,normal
0,private,0,S0,0.06,0.08,neptune
0,telnet,0,S0,0.16,0.2,neptune
0,private,0,S0,0.06,0.06,neptune
8,eco_i,0,SF,0,1,ipsweep
0,other,0,REJ,1,0,satan
16115,ftp_data,0,SF,0,1,normal
1276,smtp,368,SF,0,1,normal
0,login,0,S0,0.07,0.09,neptune
8,eco_i,0,SF,0,1,nmap
8,eco_i,0,SF,0,1,ipsweep
0,uucp_path,0,S0,0.06,0.05,neptune
0,mtp,0,S0,0.05,0.09,neptune
0,systat,0,REJ,0.06,0.02,neptune
1136,smtp,340,SF,0,1,normal
0,private,0,S0,0.05,0.15,neptune
297,http,616,SF,0,1,normal
246,http,11889,SF,0,1,normal
305,http,520,SF,0,1,normal
42,domain_u,42,SF,0,1,normal
1594,smtp,334,SF,0,1,normal
263,http,501,SF,0,1,normal
221,http,534,SF,0,1,normal
0,finger,0,S0,0.1,0.24,neptune
53776,http,7300,RSTR,0,1,back
8,eco_i,0,SF,0,1,nmap
304,http,1680,SF,0,1,normal
0,private,0,REJ,0.07,0.04,neptune
214,http,5320,SF,0,1,normal
293,http,1579,SF,0,1,normal
298,http,461,SF,0,1,normal
147,other,105,SF,0.5,0.33,normal
270,http,6771,SF,0,1,normal
0,private,0,S0,0.06,0.09,neptune
226,http,5019,SF,0,1,normal
8,finger,138,SF,0,1,normal
0,imap4,0,SH,0,1,imap
214,http,3370,SF,0,1,normal
0,uucp_path,0,S0,0.07,0.08,neptune
295,http,288,SF,0,1,normal
1411,smtp,336,SF,0,1,normal
214,http,9765,SF,0,1,normal
342,http,753,SF,0,1,normal
30,ecr_i,0,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
323,http,903,SF,0,1,normal
342,http,12009,SF,0,1,normal
232,http,3226,SF,0,1,normal
44,domain_u,132,SF,0,1,normal
192,http,758,SF,0,1,normal
218,http,390,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
1032,ecr_i,0,SF,0,1,smurf
0,bgp,0,S0,0.06,0.03,neptune
1032,ecr_i,0,SF,0,1,smurf
293,http,185,SF,0,1,normal
0,private,0,S0,0.06,0.04,neptune
2620,smtp,326,SF,0,1,normal
0,X11,0,REJ,0.5,0.75,normal
330,http,914,SF,0,1,normal
305,http,759,SF,0,1,normal
0,hostnames,0,S0,0.05,0.08,neptune
0,private,0,S0,0.05,0.15,neptune
0,private,0,RSTR,0,1,portsweep
246,http,1860,SF,0,1,normal
222,http,3594,SF,0,1,normal
261,http,3834,SF,0,1,normal
832,ftp_data,0,SF,0,1,warezclient
46,domain_u,71,SF,0.01,1,normal
1059,ftp,3081,SF,0,1,normal
1477,smtp,335,SF,0,1,normal
0,discard,0,S0,0.04,0.14,neptune
7940,ftp_data,0,SF,0,1,normal
0,courier,0,S0,0.05,0.15,neptune
0,time,0,RSTO,0.07,0.07,neptune
0,private,0,S0,0.05,0.13,neptune
228,http,11390,SF,0,1,normal
388,http,138,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
297,http,392,SF,0,1,normal
44,domain_u,128,SF,0,1,normal
186,http,784,SF,0,1,normal
147,other,105,SF,0,1,normal
216,http,1798,SF,0,1,normal
0,uucp,0,S0,0.06,0.11,neptune
0,private,0,REJ,0,1,ipsweep
219,http,6912,SF,0,1,normal
215,http,626,SF,0,1,normal
0,private,0,S0,0.08,0.13,neptune
0,private,0,S0,0.07,0.1,neptune
0,http,0,REJ,0,1,normal
641,ftp_data,0,SF,0,1,normal
0,klogin,0,S0,0.06,0.07,neptune
0,finger,0,RSTO,0.07,0.03,neptune
305,http,8181,SF,0,1,normal
30,eco_i,0,SF,0,1,normal
0,Z39_50,0,S0,0.05,0.1,neptune
8,eco_i,0,SF,0,1,ipsweep
105,private,146,SF,0,1,normal
17,domain_u,17,SF,0,1,normal
256,http,4486,SF,0,1,normal
293,http,3542,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
331,http,924,SF,0,1,normal
0,daytime,0,S0,0.08,0.04,neptune
0,Z39_50,0,S0,0.06,0.04,neptune
338,http,363,SF,0,1,normal
0,imap4,0,S0,0.06,0.05,neptune
230,http,774,SF,0,1,normal
145,other,105,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,private,0,REJ,0.07,0.03,neptune
227,http,5175,SF,0,1,normal
43,domain_u,125,SF,0,1,normal
0,csnet_ns,0,REJ,0.06,0.06,neptune
0,private,0,S0,0.06,0.02,neptune
0,private,0,S0,0.06,0.14,neptune
0,private,0,RSTR,0,1,portsweep
8,eco_i,0,SF,0,1,ipsweep
0,auth,0,S0,0.05,0.07,neptune
45,domain_u,98,SF,0,1,normal
0,hostnames,0,S0,0.06,0.07,neptune
44,domain_u,44,SF,0,1,normal
0,systat,0,REJ,0.07,0.03,neptune
0,mtp,0,S0,0.06,0,neptune
295,http,12884,SF,0,1,normal
191,http,491,SF,0,1,normal
0,http,0,REJ,0,1,normal
44,domain_u,115,SF,1,0.5,normal
6,finger,147,SF,0,1,normal
0,supdup,0,S0,0.07,0.09,neptune
12984,ftp_data,0,S3,0,1,normal
0,courier,0,S0,0.05,0.13,neptune
0,http_443,0,S0,0.07,0.02,neptune
327,http,349,SF,0,1,normal
252,http,2416,SF,0,1,normal
1445,smtp,329,SF,0,1,normal
202,http,1497,SF,0,1,normal
218,http,2683,SF,0,1,normal
0,hostnames,0,S0,0.07,0.09,neptune
1342,smtp,331,SF,0,1,normal
0,nnsp,0,S0,0.06,0.06,neptune
0,domain,0,S0,0.07,0.03,neptune
341,http,284,SF,0,1,normal
0,systat,0,REJ,0.06,0.12,neptune
0,private,0,RSTR,0,1,portsweep
205,http,3978,SF,0,1,normal
0,ftp_data,0,S0,0.04,0.15,neptune
1525,ftp,4152,SF,0,1,normal
54540,http,8314,RSTR,0,1,back
0,private,0,S0,0.05,0.06,neptune
288,http,15621,SF,0,1,normal
767,smtp,332,SF,1,0.5,normal
0,http,0,S0,0.05,0.09,neptune
313,http,25517,SF,0,1,normal
1031,smtp,391,SF,0,1,normal
0,other,0,REJ,1,0,satan
1032,ecr_i,0,SF,0,1,smurf
0,ssh,0,S0,0.06,0.14,neptune
0,http,0,RSTO,0,1,normal
194,http,6396,SF,0,1,normal
0,iso_tsap,0,S0,0.08,0.01,neptune
0,private,0,S0,0.07,0.09,neptune
105,private,147,SF,1,0.5,normal
1194,smtp,391,SF,0,1,normal
300,http,1197,SF,0,1,normal
0,finger,0,RSTO,0.06,0.13,neptune
205,http,3433,SF,0,1,normal
0,iso_tsap,0,S0,0.06,0.04,neptune
1,private,0,RSTR,0,1,portsweep
8,eco_i,0,SF,0,1,ipsweep
0,discard,0,S0,0.04,0.1,neptune
44,domain_u,69,SF,0.01,1,normal
304,http,1075,SF,0,1,normal
288,http,337,SF,0,1,normal
0,private,0,S0,0.06,0.02,neptune
230,http,689,SF,0,1,normal
0,sql_net,0,S0,0.07,0.09,neptune
45,domain_u,73,SF,0,1,normal
0,vmnet,0,S0,0.05,0.11,neptune
215,private,0,SF,0,1,nmap
44,domain_u,75,SF,0,1,normal
0,finger,0,S0,0.09,0.33,neptune
0,uucp_path,0,S0,0.06,0.07,neptune
0,private,0,REJ,0.07,0.14,neptune
0,http,0,REJ,0,1,normal
317,http,2186,SF,0,1,normal
0,whois,0,S0,0.06,0.17,neptune
0,private,0,S0,0.06,0.05,neptune
286,ftp,903,SF,0,1,normal
147,other,0,SF,0,1,normal
0,netstat,0,S0,0.05,0.08,neptune
340,http,1529,SF,0,1,normal
46,domain_u,138,SF,0.01,1,normal
214,http,307,SF,0,1,normal
0,sunrpc,0,S0,0.05,0.07,neptune
0,mtp,0,REJ,0.06,0.03,neptune
0,smtp,0,RSTOS0,0.41,0.01,portsweep
188,http,585,SF,0,1,normal
0,http,0,REJ,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
520,ecr_i,0,SF,0,1,smurf
0,link,0,S0,0.05,0.09,neptune
0,iso_tsap,0,S0,0.07,0.08,neptune
18,eco_i,0,SF,0,1,ipsweep
3888,ftp_data,0,SF,0,1,normal
276,ftp_data,0,SF,0,1,normal
0,iso_tsap,0,S0,0.06,0.05,neptune
0,telnet,0,S0,0.06,0.08,neptune
0,private,0,S0,0.06,0.15,neptune
8,eco_i,0,SF,0,1,ipsweep
147,other,0,SF,0.67,0.33,normal
30,eco_i,0,SF,0,1,normal
0,bgp,0,S0,0.05,0.11,neptune
0,ctf,0,S0,0.06,0.03,neptune
0,systat,0,S0,0.06,0.04,neptune
1032,ecr_i,0,SF,0,1,smurf
0,name,0,S0,0.39,0.01,portsweep
8,eco_i,0,SF,0,1,ipsweep
0,auth,0,S0,0.05,0.07,neptune
334,http,4279,SF,0,1,normal
78,urp_i,0,SF,0.29,0.14,normal
240,http,379,SF,0,1,normal
325,http,682,SF,0,1,normal
0,hostnames,0,S0,0.07,0.01,neptune
46,domain_u,75,SF,0,1,normal
0,private,0,REJ,0,1,ipsweep
0,daytime,0,S0,0.06,0.04,neptune
1236,ftp,2450,SF,0,1,warezclient
308,http,579,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
267,http,2920,RSTO,0,1,normal
0,ftp_data,0,S0,0.06,0,neptune
1,other,0,RSTR,0,1,portsweep
0,private,0,S0,0.05,0.07,neptune
0,private,0,S0,0.06,0.03,neptune
0,ftp_data,0,S0,0.21,0.14,neptune
8,eco_i,0,SF,0,1,ipsweep
44,domain_u,140,SF,0,1,normal
1265,ftp,2451,SF,0,1,warezclient
0,http,0,REJ,0,1,normal
0,auth,0,S0,0.05,0.04,neptune
175,http,1462,SF,0,1,normal
106,telnet,2880,SF,0,1,normal
91,red_i,0,SF,0,1,normal
303,http,1719,SF,0,1,normal
0,courier,0,S0,0.06,0.09,neptune
206,http,2118,SF,0,1,normal
0,private,0,S0,0.06,0.01,neptune
0,courier,0,S0,0.07,0.04,neptune
45,domain_u,75,SF,0.01,1,normal
0,discard,0,RSTO,0.07,0.04,neptune
0,private,0,S0,0.05,0.05,neptune
0,Z39_50,0,S0,0.05,0.08,neptune
0,ftp_data,0,S0,0,1,neptune
0,efs,0,S0,0.06,0.19,neptune
44,domain_u,76,SF,0,1,normal
192,http,950,SF,0,1,normal
327,http,943,SF,0,1,normal
330,http,2152,SF,0,1,normal
0,netbios_ssn,0,S0,0.07,0.02,neptune
204,http,283,SF,0,1,normal
45,domain_u,79,SF,0,1,normal
0,http,0,RSTO,0,1,normal
105,private,147,SF,0,1,normal
45,domain_u,129,SF,0,1,normal
0,http,0,S0,0,1,neptune
0,http,0,RSTO,0,1,normal
205,http,1108,SF,0,1,normal
297,http,798,SF,0,1,normal
0,private,0,REJ,1,0,satan
0,exec,0,S0,0.06,0.08,neptune
0,sunrpc,0,S0,0.06,0.07,neptune
0,netbios_dgm,0,S0,0.05,0.01,neptune
8,eco_i,0,SF,0,1,ipsweep
0,private,0,REJ,1,0.5,portsweep
1570,smtp,332,SF,0,1,normal
0,finger,0,S0,0.05,0.11,neptune
0,supdup,0,S0,0.06,0.08,neptune
44,domain_u,133,SF,0,1,normal
0,systat,0,S0,0.06,0.06,neptune
298,http,5931,SF,0,1,normal
0,private,0,REJ,0.06,0.3,neptune
28,private,0,SF,0,1,teardrop
458,http,6452,SF,0,1,normal
44,domain_u,136,SF,0,1,normal
0,private,0,S0,0.07,0.02,neptune
45,domain_u,111,SF,0,1,normal
0,rje,0,S0,0.06,0.07,neptune
0,finger,0,S0,0.19,0.24,neptune
1700,smtp,441,SF,0,1,normal
1470,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
418,http,6726,SF,0,1,normal
322,http,1564,SF,0,1,normal
204,http,2714,SF,0,1,normal
155,http,3368,SF,0,1,normal
317,http,6329,SF,0,1,normal
43,domain_u,71,SF,0,1,normal
43,domain_u,134,SF,0,1,normal
226,http,7897,SF,0,1,normal
0,private,0,REJ,1,0.02,satan
0,csnet_ns,0,S0,0.09,0.04,neptune
0,other,0,REJ,1,0,satan
310,http,9515,SF,0,1,normal
0,ftp,0,S0,0.07,0.02,neptune
1272,smtp,367,SF,0,1,normal
305,http,1832,SF,0,1,normal
147,other,105,SF,0,1,normal
0,whois,0,S0,0.07,0.07,neptune
1,other,0,RSTR,0,1,portsweep
233,http,1380,SF,0,1,normal
0,private,0,REJ,0.07,0.04,neptune
313,http,267,SF,0,1,normal
0,name,0,S0,0.06,0,neptune
126,telnet,179,RSTO,0,1,guess_passwd
0,private,0,S0,0.05,0.05,neptune
292,http,8258,SF,0,1,normal
223,http,337,SF,0,1,normal
1805,smtp,333,SF,0,1,normal
965,ftp_data,0,SF,0,1,normal
250,http,270,SF,0,1,normal
217,http,674,SF,0,1,normal
0,private,0,RSTR,0,1,portsweep
0,http_443,0,S0,0.06,0.12,neptune
169,http,3973,SF,0,1,normal
0,http,0,REJ,0,1,normal
0,private,0,S0,0.06,0.22,neptune
16787,ftp_data,0,SF,0.22,0.89,normal
309,http,2904,SF,0,1,normal
0,netbios_ns,0,S0,0.06,0.08,neptune
0,time,0,S0,0.06,0.07,neptune
209,http,2312,SF,0,1,normal
0,private,0,REJ,0.07,0.02,neptune
0,private,0,SH,0,1,nmap
42,domain_u,42,SF,0,1,normal
1,private,0,SF,0,1,satan
1032,ecr_i,0,SF,0,1,smurf
0,private,0,S0,0.07,0.1,neptune
0,smtp,0,S0,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
36,domain_u,96,SF,0,1,normal
1490,ftp,4152,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
44,domain_u,128,SF,0.03,0.99,normal
244,http,632,SF,0,1,normal
0,http,0,REJ,0,1,normal
314,http,288,SF,0,1,normal
342,http,888,SF,0,1,normal
0,private,0,S0,0.07,0.13,neptune
0,http,0,S0,0.08,0.37,neptune
0,uucp_path,0,S0,0.07,0.02,neptune
262,http,1323,SF,0,1,normal
226,http,4046,SF,0,1,normal
203,http,1704,SF,0,1,normal
229,http,1259,SF,0,1,normal
516,other,4,SF,0,1,normal
288,http,1279,SF,0,1,normal
45,domain_u,129,SF,0,1,normal
105,private,145,SF,0.33,0.17,normal
1073,smtp,334,SF,0,1,normal
1408,smtp,351,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
237,http,987,SF,0,1,normal
151,ftp_data,0,SF,0,1,normal
0,private,0,REJ,0.07,0.02,neptune
0,courier,0,S0,0.06,0.03,neptune
243,http,397,SF,0,1,normal
207,http,727,SF,0,1,normal
0,bgp,0,S0,0.06,0.07,neptune
0,private,0,S0,0.06,0.01,neptune
0,http,0,S0,0.1,0.33,neptune
332,http,1609,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
748,ftp_data,0,SF,0,1,normal
0,mtp,0,S0,0.06,0.08,neptune
579,smtp,283,SF,0,1,normal
182,urp_i,0,SF,1,0.5,normal
217,http,821,SF,0,1,normal
0,private,0,S0,0.1,0.42,neptune
0,private,0,S0,0.07,0.08,neptune
294,http,18177,SF,0,1,normal
305,http,589,SF,0,1,normal
516,other,4,SF,0,1,normal
46,domain_u,132,SF,0,1,normal
54540,http,8314,SF,0,1,back
245,http,167,SF,0,1,normal
303,http,1512,SF,0,1,normal
383,ftp_data,0,SF,0,1,normal
236,http,2412,SF,0,1,normal
232,http,2239,SF,0,1,normal
0,private,0,S0,0.06,0.04,neptune
0,private,0,REJ,1,0,satan
44,domain_u,70,SF,0,1,normal
0,http,0,REJ,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,private,0,S0,0.06,0.01,neptune
0,supdup,0,S0,0.07,0.1,neptune
30,eco_i,0,SF,0,1,normal
0,klogin,0,S0,0.05,0.08,neptune
134,domain_u,32,SF,0,1,normal
218,http,8903,SF,0,1,normal
78,urp_i,0,SF,0.33,0.17,normal
0,uucp,0,S0,0.06,0.05,neptune
289,http,738,SF,0,1,normal
111,domain_u,31,SF,0,1,normal
54540,http,8314,SF,0,1,back
167,http,4659,SF,0,1,normal
338,http,1512,SF,0,1,normal
0,exec,0,S0,0.05,0.1,neptune
0,http,0,RSTO,0,1,normal
0,private,0,S0,0.06,0.05,neptune
944,smtp,332,SF,0,1,normal
1776,smtp,495,SF,0,1,normal
3484,IRC,7945,RSTR,0,1,normal
0,imap4,0,REJ,0.06,0.05,neptune
0,nntp,0,RSTO,0.07,0.01,neptune
0,auth,0,REJ,0.07,0.01,neptune
43,domain_u,43,SF,0,1,normal
209,http,1362,SF,0,1,normal
0,finger,0,S0,0.06,0.44,neptune
0,echo,0,S0,0.05,0.11,neptune
293,http,717,SF,0,1,normal
0,Z39_50,0,S0,0.05,0.04,neptune
0,whois,0,S0,0.07,0.04,neptune
46,domain_u,135,SF,0,1,normal
0,telnet,0,S0,0.05,0.02,neptune
1247,smtp,332,SF,0,1,normal
220,http,451,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
0,rje,0,REJ,0.06,0.03,neptune
227,http,10431,SF,0,1,normal
0,private,0,S0,0.06,0.08,neptune
210,http,396,SF,0,1,normal
226,http,259,SF,0,1,normal
202,http,4289,SF,0,1,normal
0,private,0,REJ,0,1,ipsweep
8,eco_i,0,SF,0,1,nmap
206,http,1849,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
1,other,0,SF,0.35,0.04,satan
0,private,0,S0,0.06,0.16,neptune
0,ctf,0,REJ,0.07,0.02,neptune
0,private,0,S0,0.06,0.1,neptune
0,smtp,0,S0,0,1,neptune
191,http,2536,SF,0,1,normal
18,eco_i,0,SF,0,1,ipsweep
207,http,294,SF,0,1,normal
45,domain_u,76,SF,0,1,normal
0,private,0,S0,0.06,0.18,neptune
0,http,0,S0,0,1,neptune
0,remote_job,0,REJ,0,1,portsweep
0,http,0,REJ,0,1,normal
322,http,2073,SF,0,1,normal
1,other,0,RSTR,0,1,portsweep
0,other,0,REJ,1,0,satan
1,other,0,SF,0,1,satan
46,domain_u,129,SF,0,1,normal
45,domain_u,133,SF,0,1,normal
0,private,0,S0,0.06,0.1,neptune
641,smtp,330,SF,0,1,normal
0,gopher,0,S0,0.06,0.11,neptune
0,private,0,S0,0.06,0.01,neptune
207,private,0,SF,0,1,nmap
307,http,727,SF,0,1,normal
0,supdup,0,S0,0.55,0.09,portsweep
308,http,1899,SF,0,1,normal
0,auth,0,S0,0.05,0.05,neptune
193,telnet,5725,SF,0,1,normal
213,http,308,SF,0,1,normal
241,http,4848,SF,0,1,normal
0,daytime,0,S0,0.06,0.06,neptune
0,finger,0,S0,0.08,0.22,neptune
1,private,0,SF,0.05,0.65,satan
44,domain_u,130,SF,0,1,normal
212,http,7703,SF,0,1,normal
1,private,0,SF,0.08,0.13,satan
309,http,1362,SF,0,1,normal
311,http,1572,SF,0,1,normal
52,pop_3,3883,SF,1,0.5,normal
228,http,1112,SF,0,1,normal
0,netbios_ssn,0,S0,0.06,0.1,neptune
0,private,0,S0,0.06,0.14,neptune
0,kshell,0,S0,0.06,0.13,neptune
12,ftp_data,0,SF,0,1,normal
147,other,105,SF,0.6,0.2,normal
0,private,0,S0,0.05,0.06,neptune
46,domain_u,46,SF,0.29,0.29,normal
322,http,3461,SF,0,1,normal
250,http,2891,SF,0,1,normal
211,http,1842,SF,0,1,normal
2613,smtp,373,SF,0,1,normal
0,finger,0,S0,0,1,neptune
0,other,0,REJ,1,0,satan
304,http,1380,SF,0,1,normal
28,private,0,SF,0,1,teardrop
28,private,0,SF,0.04,0.39,teardrop
0,iso_tsap,0,S0,0.06,0.06,neptune
334,ftp_data,0,SF,0,1,warezclient
0,link,0,S0,0.07,0.02,neptune
0,login,0,S0,0.07,0.07,neptune
245,http,1761,SF,0,1,normal
0,http,0,REJ,0,1,normal
33,domain_u,88,SF,0,1,normal
42,domain_u,42,SF,0,1,normal
213,http,1752,SF,0,1,normal
0,courier,0,S0,0.05,0.15,neptune
343,http,293,SF,0,1,normal
1,other,0,RSTR,0,1,portsweep
0,private,0,S0,0.06,0.01,neptune
0,login,0,S0,0.06,0.16,neptune
0,name,0,S0,0.06,0.04,neptune
324,http,3410,SF,0,1,normal
36,domain_u,101,SF,0,1,normal
0,csnet_ns,0,REJ,0.07,0.01,neptune
228,http,397,SF,0,1,normal
0,private,0,S0,0.15,0.48,neptune
516,other,4,SF,0,1,normal
0,time,0,S0,0.06,0.01,neptune
8,eco_i,0,SF,0,1,nmap
8,eco_i,0,SF,0,1,nmap
0,Z39_50,0,S0,0.06,0.03,neptune
317,http,898,SF,0,1,normal
0,http,0,S0,0,1,normal
1,other,0,SF,0.5,0.14,satan
30,eco_i,0,SF,0,1,normal
332,http,481,SF,0,1,normal
0,http,0,S0,0.06,0.07,neptune
0,http,0,REJ,0,1,normal
350,http,284,SF,0,1,normal
0,gopher,0,S0,0.07,0.01,neptune
0,iso_tsap,0,S0,0.06,0.06,neptune
46,domain_u,77,SF,0,1,normal
1,other,0,SF,0,1,satan
0,ftp_data,0,S0,0.06,0.06,neptune
0,private,0,S0,0.31,0.08,neptune
0,http,0,REJ,0.07,0.01,neptune
0,ftp_data,0,S0,0.06,0,neptune
245,http,565,SF,0,1,normal
337,http,4874,SF,0,1,normal
0,csnet_ns,0,REJ,0.06,0.05,neptune
0,private,0,S0,0.06,0.03,neptune
11681,smtp,1371,SF,0,1,normal
227,http,15475,SF,0,1,normal
3346,smtp,374,SF,0,1,normal
45,domain_u,114,SF,0,1,normal
0,private,0,S0,0.06,0.08,neptune
177,http,475,SF,0,1,normal
1,private,0,SF,0.02,0.91,satan
207,http,1969,SF,0,1,normal
304,http,511,SF,0,1,normal
767,smtp,334,SF,0,1,normal
197,http,310,SF,0,1,normal
46,domain_u,46,SF,0,1,normal
0,private,0,S0,0.05,0.03,neptune
0,private,0,S0,0.07,0.44,neptune
2940,smtp,385,SF,0,1,normal
45,domain_u,110,SF,0,1,normal
430,http,10389,SF,0,1,normal
199,http,19835,SF,0,1,normal
211,http,392,SF,0,1,normal
1340,smtp,341,SF,0,1,normal
0,courier,0,REJ,0.06,0.12,neptune
194,http,1423,SF,0,1,normal
0,private,0,S0,0.06,0.06,neptune
0,finger,0,S0,0.06,0.04,neptune
203,http,1792,SF,0,1,normal
221,http,256,SF,0,1,normal
0,telnet,0,S0,0,1,neptune
0,uucp_path,0,S0,0.05,0.02,neptune
254,http,4084,SF,0,1,normal
0,private,0,REJ,0,1,ipsweep
0,private,0,S0,0.06,0.02,neptune
0,http,0,REJ,0,1,normal
147,other,105,SF,0.5,0.33,normal
334,http,1066,SF,0,1,normal
282,http,8544,SF,0,1,normal
0,private,0,RSTR,0,1,portsweep
45,domain_u,45,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
205,http,882,SF,0,1,normal
0,private,0,S0,0.06,0.08,neptune
0,http,0,REJ,0,1,normal
105,private,0,SF,0,1,normal
1896,smtp,446,SF,0,1,normal
0,time,0,S0,0.06,0.14,neptune
0,echo,0,S0,0.06,0.07,neptune
301,http,960,SF,0,1,normal
0,private,0,S0,0.07,0.08,neptune
1054,smtp,332,SF,0,1,normal
30,eco_i,0,SF,0,1,normal
231,http,2507,SF,0,1,normal
5,other,0,SF,0,1,satan
0,private,0,S0,0.06,0.09,neptune
204,http,50390,SF,0,1,normal
0,http,0,REJ,0.07,0.02,neptune
0,telnet,0,S0,0.06,0.24,neptune
233,http,13807,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,finger,0,S0,0.07,0.08,neptune
179,telnet,24566,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,private,0,RSTR,0.53,0.03,portsweep
194,http,3563,SF,0,1,normal
0,private,0,S0,0.05,0.04,neptune
105,private,145,SF,1,0.5,normal
322,http,1246,SF,0,1,normal
1151,telnet,8390,S1,0,1,normal
1,private,0,RSTR,0,1,portsweep
215,private,0,SF,0,1,nmap
0,private,0,S0,0.06,0.01,neptune
567,ftp_data,0,SF,0,1,normal
0,uucp,0,S0,0.06,0.08,neptune
0,ftp_data,0,S0,0.06,0.09,neptune
45,domain_u,111,SF,0,1,normal
0,private,0,S0,0.06,0.02,neptune
356,http,267,SF,0,1,normal
44,domain_u,136,SF,0,1,normal
192,ftp_data,0,SF,0,1,normal
2433,smtp,330,SF,0,1,normal
198,http,2168,SF,0,1,normal
0,private,0,S0,0.12,0.53,neptune
1339,ftp_data,0,SF,0,1,normal
675,smtp,330,SF,0,1,normal
0,finger,0,S0,0.11,0.26,neptune
0,http,0,REJ,0,1,normal
0,vmnet,0,REJ,0.06,0.07,neptune
0,ftp_data,0,S0,0.06,0.04,neptune
0,ftp_data,61632,SF,0,1,normal
45,domain_u,77,SF,0,1,normal
43,domain_u,132,SF,0,1,normal
308,http,3222,SF,0,1,normal
0,private,0,REJ,0.1,0.01,neptune
327,http,362,SF,0,1,normal
309,http,3222,SF,0,1,normal
1874,ftp_data,0,SF,0,1,normal
210,http,9076,SF,0,1,normal
300,http,14320,SF,0,1,normal
1486,ftp,4152,SF,0,1,normal
210,http,5756,SF,0,1,normal
0,private,0,RSTR,0,1,portsweep
247,http,2955,SF,0,1,normal
9,ftp_data,0,SF,0,1,normal
0,uucp_path,0,S0,0.06,0.1,neptune
342,http,2263,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
319,http,38506,SF,0,1,normal
193,http,758,SF,0,1,normal
42,domain_u,42,SF,0,1,normal
0,private,0,S0,0.06,0.11,neptune
174,http,1733,SF,0,1,normal
0,private,0,REJ,0.05,0.13,neptune
214,http,313,SF,0,1,normal
0,private,0,S0,0.06,0.14,neptune
567,ftp_data,0,SF,0,1,normal
